KOMK;BYST;ALDER;KØN;TID;INDHOLD
Mariagerfjord;50.000-99.999 indbyggere;45 år;Mænd;2023;0
Mariagerfjord;50.000-99.999 indbyggere;45 år;Kvinder;2023;0
Mariagerfjord;50.000-99.999 indbyggere;50 år;Mænd;2023;0
Mariagerfjord;50.000-99.999 indbyggere;50 år;Kvinder;2023;0
Mariagerfjord;50.000-99.999 indbyggere;55 år;Mænd;2023;0
Mariagerfjord;50.000-99.999 indbyggere;55 år;Kvinder;2023;0
Mariagerfjord;50.000-99.999 indbyggere;60 år;Mænd;2023;0
Mariagerfjord;50.000-99.999 indbyggere;60 år;Kvinder;2023;0
Mariagerfjord;20.000-49.999 indbyggere;20 år;Mænd;2023;0
Mariagerfjord;20.000-49.999 indbyggere;20 år;Kvinder;2023;0
Mariagerfjord;20.000-49.999 indbyggere;25 år;Mænd;2023;0
Mariagerfjord;20.000-49.999 indbyggere;25 år;Kvinder;2023;0
Mariagerfjord;20.000-49.999 indbyggere;30 år;Mænd;2023;0
Mariagerfjord;20.000-49.999 indbyggere;30 år;Kvinder;2023;0
Mariagerfjord;20.000-49.999 indbyggere;35 år;Mænd;2023;0
Mariagerfjord;20.000-49.999 indbyggere;35 år;Kvinder;2023;0
Mariagerfjord;20.000-49.999 indbyggere;40 år;Mænd;2023;0
Mariagerfjord;20.000-49.999 indbyggere;40 år;Kvinder;2023;0
Mariagerfjord;20.000-49.999 indbyggere;45 år;Mænd;2023;0
Mariagerfjord;20.000-49.999 indbyggere;45 år;Kvinder;2023;0
Mariagerfjord;20.000-49.999 indbyggere;50 år;Mænd;2023;0
Mariagerfjord;20.000-49.999 indbyggere;50 år;Kvinder;2023;0
Mariagerfjord;20.000-49.999 indbyggere;55 år;Mænd;2023;0
Mariagerfjord;20.000-49.999 indbyggere;55 år;Kvinder;2023;0
Mariagerfjord;20.000-49.999 indbyggere;60 år;Mænd;2023;0
Mariagerfjord;20.000-49.999 indbyggere;60 år;Kvinder;2023;0
Mariagerfjord;10.000-19.999 indbyggere;20 år;Mænd;2023;86
Mariagerfjord;10.000-19.999 indbyggere;20 år;Kvinder;2023;75
Mariagerfjord;10.000-19.999 indbyggere;25 år;Mænd;2023;69
Mariagerfjord;10.000-19.999 indbyggere;25 år;Kvinder;2023;62
Mariagerfjord;10.000-19.999 indbyggere;30 år;Mænd;2023;75
Mariagerfjord;10.000-19.999 indbyggere;30 år;Kvinder;2023;81
Mariagerfjord;10.000-19.999 indbyggere;35 år;Mænd;2023;59
Mariagerfjord;10.000-19.999 indbyggere;35 år;Kvinder;2023;60
Mariagerfjord;10.000-19.999 indbyggere;40 år;Mænd;2023;58
Mariagerfjord;10.000-19.999 indbyggere;40 år;Kvinder;2023;65
Mariagerfjord;10.000-19.999 indbyggere;45 år;Mænd;2023;70
Mariagerfjord;10.000-19.999 indbyggere;45 år;Kvinder;2023;87
Mariagerfjord;10.000-19.999 indbyggere;50 år;Mænd;2023;68
Mariagerfjord;10.000-19.999 indbyggere;50 år;Kvinder;2023;78
Mariagerfjord;10.000-19.999 indbyggere;55 år;Mænd;2023;92
Mariagerfjord;10.000-19.999 indbyggere;55 år;Kvinder;2023;97
Mariagerfjord;10.000-19.999 indbyggere;60 år;Mænd;2023;100
Mariagerfjord;10.000-19.999 indbyggere;60 år;Kvinder;2023;78
Mariagerfjord;5.000-9.999 indbyggere;20 år;Mænd;2023;0
Mariagerfjord;5.000-9.999 indbyggere;20 år;Kvinder;2023;0
Mariagerfjord;5.000-9.999 indbyggere;25 år;Mænd;2023;0
Mariagerfjord;5.000-9.999 indbyggere;25 år;Kvinder;2023;0
Mariagerfjord;5.000-9.999 indbyggere;30 år;Mænd;2023;0
Mariagerfjord;5.000-9.999 indbyggere;30 år;Kvinder;2023;0
Mariagerfjord;5.000-9.999 indbyggere;35 år;Mænd;2023;0
Mariagerfjord;5.000-9.999 indbyggere;35 år;Kvinder;2023;0
Mariagerfjord;5.000-9.999 indbyggere;40 år;Mænd;2023;0
Mariagerfjord;5.000-9.999 indbyggere;40 år;Kvinder;2023;0
Mariagerfjord;5.000-9.999 indbyggere;45 år;Mænd;2023;0
Mariagerfjord;5.000-9.999 indbyggere;45 år;Kvinder;2023;0
Mariagerfjord;5.000-9.999 indbyggere;50 år;Mænd;2023;0
Mariagerfjord;5.000-9.999 indbyggere;50 år;Kvinder;2023;0
Mariagerfjord;5.000-9.999 indbyggere;55 år;Mænd;2023;0
Mariagerfjord;5.000-9.999 indbyggere;55 år;Kvinder;2023;0
Mariagerfjord;5.000-9.999 indbyggere;60 år;Mænd;2023;0
Mariagerfjord;5.000-9.999 indbyggere;60 år;Kvinder;2023;0
Mariagerfjord;2.000-4.999 indbyggere;20 år;Mænd;2023;40
Mariagerfjord;2.000-4.999 indbyggere;20 år;Kvinder;2023;36
Mariagerfjord;2.000-4.999 indbyggere;25 år;Mænd;2023;33
Mariagerfjord;2.000-4.999 indbyggere;25 år;Kvinder;2023;34
Mariagerfjord;2.000-4.999 indbyggere;30 år;Mænd;2023;52
Mariagerfjord;2.000-4.999 indbyggere;30 år;Kvinder;2023;47
Mariagerfjord;2.000-4.999 indbyggere;35 år;Mænd;2023;51
Mariagerfjord;2.000-4.999 indbyggere;35 år;Kvinder;2023;53
Mariagerfjord;2.000-4.999 indbyggere;40 år;Mænd;2023;54
Mariagerfjord;2.000-4.999 indbyggere;40 år;Kvinder;2023;46
Mariagerfjord;2.000-4.999 indbyggere;45 år;Mænd;2023;61
Mariagerfjord;2.000-4.999 indbyggere;45 år;Kvinder;2023;55
Mariagerfjord;2.000-4.999 indbyggere;50 år;Mænd;2023;62
Mariagerfjord;2.000-4.999 indbyggere;50 år;Kvinder;2023;70
Mariagerfjord;2.000-4.999 indbyggere;55 år;Mænd;2023;77
Mariagerfjord;2.000-4.999 indbyggere;55 år;Kvinder;2023;54
Mariagerfjord;2.000-4.999 indbyggere;60 år;Mænd;2023;63
Mariagerfjord;2.000-4.999 indbyggere;60 år;Kvinder;2023;80
Mariagerfjord;1.000-1.999 indbyggere;20 år;Mænd;2023;13
Mariagerfjord;1.000-1.999 indbyggere;20 år;Kvinder;2023;11
Mariagerfjord;1.000-1.999 indbyggere;25 år;Mænd;2023;3
Mariagerfjord;1.000-1.999 indbyggere;25 år;Kvinder;2023;6
Mariagerfjord;1.000-1.999 indbyggere;30 år;Mænd;2023;15
Mariagerfjord;1.000-1.999 indbyggere;30 år;Kvinder;2023;15
Mariagerfjord;1.000-1.999 indbyggere;35 år;Mænd;2023;15
Mariagerfjord;1.000-1.999 indbyggere;35 år;Kvinder;2023;15
Mariagerfjord;1.000-1.999 indbyggere;40 år;Mænd;2023;21
Mariagerfjord;1.000-1.999 indbyggere;40 år;Kvinder;2023;20
Mariagerfjord;1.000-1.999 indbyggere;45 år;Mænd;2023;14
Mariagerfjord;1.000-1.999 indbyggere;45 år;Kvinder;2023;21
Mariagerfjord;1.000-1.999 indbyggere;50 år;Mænd;2023;18
Mariagerfjord;1.000-1.999 indbyggere;50 år;Kvinder;2023;20
Mariagerfjord;1.000-1.999 indbyggere;55 år;Mænd;2023;22
Mariagerfjord;1.000-1.999 indbyggere;55 år;Kvinder;2023;18
Mariagerfjord;1.000-1.999 indbyggere;60 år;Mænd;2023;20
Mariagerfjord;1.000-1.999 indbyggere;60 år;Kvinder;2023;15
Mariagerfjord;500-999 indbyggere;20 år;Mænd;2023;6
Mariagerfjord;500-999 indbyggere;20 år;Kvinder;2023;6
Mariagerfjord;500-999 indbyggere;25 år;Mænd;2023;4
Mariagerfjord;500-999 indbyggere;25 år;Kvinder;2023;2
Mariagerfjord;500-999 indbyggere;30 år;Mænd;2023;3
Mariagerfjord;500-999 indbyggere;30 år;Kvinder;2023;8
Mariagerfjord;500-999 indbyggere;35 år;Mænd;2023;6
Mariagerfjord;500-999 indbyggere;35 år;Kvinder;2023;5
Mariagerfjord;500-999 indbyggere;40 år;Mænd;2023;9
Mariagerfjord;500-999 indbyggere;40 år;Kvinder;2023;3
Mariagerfjord;500-999 indbyggere;45 år;Mænd;2023;1
Mariagerfjord;500-999 indbyggere;45 år;Kvinder;2023;5
Mariagerfjord;500-999 indbyggere;50 år;Mænd;2023;13
Mariagerfjord;500-999 indbyggere;50 år;Kvinder;2023;12
Mariagerfjord;500-999 indbyggere;55 år;Mænd;2023;19
Mariagerfjord;500-999 indbyggere;55 år;Kvinder;2023;15
Mariagerfjord;500-999 indbyggere;60 år;Mænd;2023;18
Mariagerfjord;500-999 indbyggere;60 år;Kvinder;2023;29
Mariagerfjord;250-499 indbyggere;20 år;Mænd;2023;31
Mariagerfjord;250-499 indbyggere;20 år;Kvinder;2023;20
Mariagerfjord;250-499 indbyggere;25 år;Mænd;2023;23
Mariagerfjord;250-499 indbyggere;25 år;Kvinder;2023;18
Mariagerfjord;250-499 indbyggere;30 år;Mænd;2023;32
Mariagerfjord;250-499 indbyggere;30 år;Kvinder;2023;25
Mariagerfjord;250-499 indbyggere;35 år;Mænd;2023;17
Mariagerfjord;250-499 indbyggere;35 år;Kvinder;2023;29
Mariagerfjord;250-499 indbyggere;40 år;Mænd;2023;32
Mariagerfjord;250-499 indbyggere;40 år;Kvinder;2023;29
Mariagerfjord;250-499 indbyggere;45 år;Mænd;2023;24
Mariagerfjord;250-499 indbyggere;45 år;Kvinder;2023;27
Mariagerfjord;250-499 indbyggere;50 år;Mænd;2023;33
Mariagerfjord;250-499 indbyggere;50 år;Kvinder;2023;28
Mariagerfjord;250-499 indbyggere;55 år;Mænd;2023;33
Mariagerfjord;250-499 indbyggere;55 år;Kvinder;2023;37
Mariagerfjord;250-499 indbyggere;60 år;Mænd;2023;41
Mariagerfjord;250-499 indbyggere;60 år;Kvinder;2023;41
Mariagerfjord;200-249 indbyggere;20 år;Mænd;2023;6
Mariagerfjord;200-249 indbyggere;20 år;Kvinder;2023;1
Mariagerfjord;200-249 indbyggere;25 år;Mænd;2023;2
Mariagerfjord;200-249 indbyggere;25 år;Kvinder;2023;4
Mariagerfjord;200-249 indbyggere;30 år;Mænd;2023;10
Mariagerfjord;200-249 indbyggere;30 år;Kvinder;2023;8
Mariagerfjord;200-249 indbyggere;35 år;Mænd;2023;4
Mariagerfjord;200-249 indbyggere;35 år;Kvinder;2023;5
Mariagerfjord;200-249 indbyggere;40 år;Mænd;2023;15
Mariagerfjord;200-249 indbyggere;40 år;Kvinder;2023;6
Mariagerfjord;200-249 indbyggere;45 år;Mænd;2023;7
Mariagerfjord;200-249 indbyggere;45 år;Kvinder;2023;5
Mariagerfjord;200-249 indbyggere;50 år;Mænd;2023;8
Mariagerfjord;200-249 indbyggere;50 år;Kvinder;2023;13
Mariagerfjord;200-249 indbyggere;55 år;Mænd;2023;5
Mariagerfjord;200-249 indbyggere;55 år;Kvinder;2023;7
Mariagerfjord;200-249 indbyggere;60 år;Mænd;2023;9
Mariagerfjord;200-249 indbyggere;60 år;Kvinder;2023;6
Mariagerfjord;Landdistrikter;20 år;Mænd;2023;52
Mariagerfjord;Landdistrikter;20 år;Kvinder;2023;45
Mariagerfjord;Landdistrikter;25 år;Mænd;2023;57
Mariagerfjord;Landdistrikter;25 år;Kvinder;2023;32
Mariagerfjord;Landdistrikter;30 år;Mænd;2023;64
Mariagerfjord;Landdistrikter;30 år;Kvinder;2023;59
Mariagerfjord;Landdistrikter;35 år;Mænd;2023;57
Mariagerfjord;Landdistrikter;35 år;Kvinder;2023;46
Mariagerfjord;Landdistrikter;40 år;Mænd;2023;44
Mariagerfjord;Landdistrikter;40 år;Kvinder;2023;55
Mariagerfjord;Landdistrikter;45 år;Mænd;2023;56
Mariagerfjord;Landdistrikter;45 år;Kvinder;2023;52
Mariagerfjord;Landdistrikter;50 år;Mænd;2023;83
Mariagerfjord;Landdistrikter;50 år;Kvinder;2023;64
Mariagerfjord;Landdistrikter;55 år;Mænd;2023;94
Mariagerfjord;Landdistrikter;55 år;Kvinder;2023;81
Mariagerfjord;Landdistrikter;60 år;Mænd;2023;98
Mariagerfjord;Landdistrikter;60 år;Kvinder;2023;80
Mariagerfjord;Uden fast bopæl;20 år;Mænd;2023;0
Mariagerfjord;Uden fast bopæl;20 år;Kvinder;2023;3
Mariagerfjord;Uden fast bopæl;25 år;Mænd;2023;0
Mariagerfjord;Uden fast bopæl;25 år;Kvinder;2023;0
Mariagerfjord;Uden fast bopæl;30 år;Mænd;2023;3
Mariagerfjord;Uden fast bopæl;30 år;Kvinder;2023;0
Mariagerfjord;Uden fast bopæl;35 år;Mænd;2023;0
Mariagerfjord;Uden fast bopæl;35 år;Kvinder;2023;0
Mariagerfjord;Uden fast bopæl;40 år;Mænd;2023;2
Mariagerfjord;Uden fast bopæl;40 år;Kvinder;2023;0
Mariagerfjord;Uden fast bopæl;45 år;Mænd;2023;0
Mariagerfjord;Uden fast bopæl;45 år;Kvinder;2023;0
Mariagerfjord;Uden fast bopæl;50 år;Mænd;2023;1
Mariagerfjord;Uden fast bopæl;50 år;Kvinder;2023;0
Mariagerfjord;Uden fast bopæl;55 år;Mænd;2023;0
Mariagerfjord;Uden fast bopæl;55 år;Kvinder;2023;0
Mariagerfjord;Uden fast bopæl;60 år;Mænd;2023;0
Mariagerfjord;Uden fast bopæl;60 år;Kvinder;2023;0
Morsø;Hovedstadsområdet;20 år;Mænd;2023;0
Morsø;Hovedstadsområdet;20 år;Kvinder;2023;0
Morsø;Hovedstadsområdet;25 år;Mænd;2023;0
Morsø;Hovedstadsområdet;25 år;Kvinder;2023;0
Morsø;Hovedstadsområdet;30 år;Mænd;2023;0
Morsø;Hovedstadsområdet;30 år;Kvinder;2023;0
Morsø;Hovedstadsområdet;35 år;Mænd;2023;0
Morsø;Hovedstadsområdet;35 år;Kvinder;2023;0
Morsø;Hovedstadsområdet;40 år;Mænd;2023;0
Morsø;Hovedstadsområdet;40 år;Kvinder;2023;0
Morsø;Hovedstadsområdet;45 år;Mænd;2023;0
Morsø;Hovedstadsområdet;45 år;Kvinder;2023;0
Morsø;Hovedstadsområdet;50 år;Mænd;2023;0
Morsø;Hovedstadsområdet;50 år;Kvinder;2023;0
Morsø;Hovedstadsområdet;55 år;Mænd;2023;0
Morsø;Hovedstadsområdet;55 år;Kvinder;2023;0
Morsø;Hovedstadsområdet;60 år;Mænd;2023;0
Morsø;Hovedstadsområdet;60 år;Kvinder;2023;0
Morsø;100.000 indbyggere og derover;20 år;Mænd;2023;0
Morsø;100.000 indbyggere og derover;20 år;Kvinder;2023;0
Morsø;100.000 indbyggere og derover;25 år;Mænd;2023;0
Morsø;100.000 indbyggere og derover;25 år;Kvinder;2023;0
Morsø;100.000 indbyggere og derover;30 år;Mænd;2023;0
Morsø;100.000 indbyggere og derover;30 år;Kvinder;2023;0
Morsø;100.000 indbyggere og derover;35 år;Mænd;2023;0
Morsø;100.000 indbyggere og derover;35 år;Kvinder;2023;0
Morsø;100.000 indbyggere og derover;40 år;Mænd;2023;0
Morsø;100.000 indbyggere og derover;40 år;Kvinder;2023;0
Morsø;100.000 indbyggere og derover;45 år;Mænd;2023;0
Morsø;100.000 indbyggere og derover;45 år;Kvinder;2023;0
Morsø;100.000 indbyggere og derover;50 år;Mænd;2023;0
Morsø;100.000 indbyggere og derover;50 år;Kvinder;2023;0
Morsø;100.000 indbyggere og derover;55 år;Mænd;2023;0
Morsø;100.000 indbyggere og derover;55 år;Kvinder;2023;0
Morsø;100.000 indbyggere og derover;60 år;Mænd;2023;0
Morsø;100.000 indbyggere og derover;60 år;Kvinder;2023;0
Morsø;50.000-99.999 indbyggere;20 år;Mænd;2023;0
Morsø;50.000-99.999 indbyggere;20 år;Kvinder;2023;0
Morsø;50.000-99.999 indbyggere;25 år;Mænd;2023;0
Morsø;50.000-99.999 indbyggere;25 år;Kvinder;2023;0
Morsø;50.000-99.999 indbyggere;30 år;Mænd;2023;0
Morsø;50.000-99.999 indbyggere;30 år;Kvinder;2023;0
Morsø;50.000-99.999 indbyggere;35 år;Mænd;2023;0
Morsø;50.000-99.999 indbyggere;35 år;Kvinder;2023;0
Morsø;50.000-99.999 indbyggere;40 år;Mænd;2023;0
Morsø;50.000-99.999 indbyggere;40 år;Kvinder;2023;0
Morsø;50.000-99.999 indbyggere;45 år;Mænd;2023;0
Morsø;50.000-99.999 indbyggere;45 år;Kvinder;2023;0
